9.35	 4.74	 5.36	 63.09	 0.04	 408.53	 1.02	 98.17	 408.69	 7.85	 1.54	 6.62	 6.80	 -0.00194	 -1.10	 
9.35	 4.74	 5.36	 63.09	 1.21	 408.53	 2.02	 98.17	 408.70	 7.85	 -4.73	 4.77	 6.72	 -0.00154	 -1.10	 
9.35	 4.74	 5.36	 63.10	 3.49	 408.54	 3.02	 98.17	 408.70	 7.85	 -6.55	 -1.48	 6.72	 -0.00115	 -1.10	 
9.35	 4.74	 5.36	 63.10	 5.00	 408.55	 4.02	 98.17	 408.71	 7.85	 -2.27	 -6.36	 6.76	 -0.00077	 -1.10	 
9.36	 4.74	 5.36	 63.10	 5.40	 408.56	 5.02	 98.17	 408.71	 7.85	 4.15	 -5.37	 6.78	 -0.00039	 -1.10	 
9.36	 4.73	 5.36	 63.11	 5.04	 408.57	 6.02	 98.17	 408.72	 7.85	 6.76	 0.57	 6.78	 -0.00002	 -1.09	 
9.36	 4.73	 5.36	 63.11	 2.63	 408.58	 0.73	 98.17	 408.72	 7.85	 3.18	 5.89	 6.69	 0.00032	 -1.09	 
9.36	 4.73	 5.35	 63.11	 3.03	 408.59	 1.73	 98.17	 408.73	 7.85	 -3.24	 5.77	 6.62	 0.00068	 -1.09	 
9.36	 4.73	 5.35	 63.11	 4.81	 408.60	 2.73	 98.17	 408.73	 7.85	 -6.59	 0.32	 6.60	 0.00101	 -1.09	 
9.37	 4.73	 5.35	 63.12	 6.26	 408.61	 3.73	 98.17	 408.74	 7.85	 -3.82	 -5.42	 6.63	 0.00134	 -1.09	 
9.37	 4.73	 5.35	 63.12	 6.79	 408.63	 4.73	 98.17	 408.75	 7.85	 2.51	 -6.16	 6.65	 0.00165	 -1.09	 
9.37	 4.73	 5.36	 63.13	 6.78	 408.64	 5.73	 98.17	 408.75	 7.85	 6.55	 -1.22	 6.66	 0.00192	 -1.09	 
9.37	 4.73	 5.35	 63.13	 5.50	 408.66	 0.45	 98.17	 408.76	 7.86	 4.56	 4.80	 6.62	 0.00218	 -1.08	 
9.38	 4.73	 5.35	 63.14	 5.39	 408.67	 1.45	 98.17	 408.77	 7.86	 -1.57	 6.38	 6.57	 0.00242	 -1.08	 
9.38	 4.73	 5.35	 63.14	 6.34	 408.68	 2.45	 98.17	 408.77	 7.86	 -6.22	 2.08	 6.55	 0.00265	 -1.08	 
9.38	 4.73	 5.35	 63.15	 7.29	 408.70	 3.45	 98.17	 408.78	 7.86	 -5.10	 -4.14	 6.57	 0.00285	 -1.08	 
9.38	 4.73	 5.35	 63.15	 7.73	 408.72	 4.45	 98.17	 408.79	 7.86	 0.74	 -6.54	 6.58	 0.00304	 -1.08	 
9.39	 4.73	 5.35	 63.16	 7.76	 408.74	 5.45	 98.17	 408.79	 7.86	 5.91	 -2.92	 6.59	 0.00318	 -1.08	 
9.39	 4.73	 5.35	 63.16	 7.76	 408.76	 0.16	 98.17	 408.80	 7.86	 5.65	 3.39	 6.59	 0.00331	 -1.07	 
9.39	 4.73	 5.35	 63.17	 7.85	 408.77	 1.16	 98.17	 408.81	 7.86	 0.19	 6.58	 6.58	 0.00342	 -1.07	 
9.39	 4.73	 5.35	 63.17	 7.98	 408.79	 2.16	 98.17	 408.82	 7.86	 -5.43	 3.71	 6.58	 0.00350	 -1.07	 
9.40	 4.73	 5.35	 63.18	 8.09	 408.81	 3.16	 98.17	 408.83	 7.86	 -6.06	 -2.57	 6.58	 0.00355	 -1.07	 
9.40	 4.73	 5.35	 63.19	 8.15	 408.83	 4.16	 98.17	 408.84	 7.86	 -1.11	 -6.49	 6.58	 0.00360	 -1.07	 
9.40	 4.73	 5.35	 63.19	 8.16	 408.85	 5.16	 98.17	 408.84	 7.86	 4.86	 -4.44	 6.58	 0.00359	 -1.07	 
9.40	 4.73	 5.35	 63.20	 8.62	 408.87	 6.16	 98.17	 408.85	 7.86	 6.37	 1.70	 6.59	 0.00356	 -1.08	 
9.41	 4.73	 5.36	 63.21	 9.72	 408.90	 0.88	 98.17	 408.86	 7.86	 2.00	 6.33	 6.64	 0.00349	 -1.08	 
9.41	 4.73	 5.36	 63.21	 9.42	 408.92	 1.88	 98.17	 408.87	 7.86	 -4.25	 5.14	 6.67	 0.00340	 -1.08	 
9.41	 4.73	 5.36	 63.22	 8.57	 408.94	 2.88	 98.17	 408.88	 7.86	 -6.63	 -0.77	 6.67	 0.00327	 -1.08	 
9.41	 4.73	 5.36	 63.23	 7.94	 408.96	 3.88	 98.17	 408.90	 7.86	 -2.94	 -5.97	 6.66	 0.00312	 -1.08	 
9.42	 4.73	 5.36	 63.23	 7.72	 408.98	 4.88	 98.17	 408.91	 7.86	 3.42	 -5.69	 6.64	 0.00294	 -1.08	 
9.42	 4.73	 5.36	 63.24	 7.66	 409.00	 5.88	 98.17	 408.92	 7.86	 6.64	 -0.20	 6.64	 0.00275	 -1.08	 
9.42	 4.75	 5.36	 63.25	 10.28	 409.02	 0.60	 98.17	 408.93	 7.86	 3.74	 5.58	 6.72	 0.00254	 -1.07	 
9.42	 4.75	 5.36	 63.25	 10.26	 409.05	 1.60	 98.17	 408.94	 7.86	 -2.68	 6.25	 6.80	 0.00229	 -1.07	 
9.43	 4.75	 5.36	 63.26	 8.68	 409.07	 2.60	 98.17	 408.95	 7.85	 -6.71	 1.19	 6.82	 0.00201	 -1.07	 
9.43	 4.75	 5.36	 63.27	 7.23	 409.09	 3.60	 98.17	 408.96	 7.85	 -4.64	 -4.96	 6.79	 0.00172	 -1.07	 
9.43	 4.75	 5.36	 63.27	 6.62	 409.11	 4.60	 98.17	 408.98	 7.85	 1.65	 -6.56	 6.77	 0.00143	 -1.07	 
9.43	 4.75	 5.36	 63.28	 6.55	 409.12	 5.60	 98.17	 408.99	 7.85	 6.41	 -2.15	 6.76	 0.00110	 -1.07	 
9.44	 4.76	 5.37	 63.28	 9.22	 409.14	 0.32	 98.17	 409.00	 7.85	 5.28	 4.33	 6.83	 0.00077	 -1.09	 
9.44	 4.76	 5.37	 63.29	 10.14	 409.16	 1.32	 98.17	 409.01	 7.85	 -0.80	 6.90	 6.94	 0.00041	 -1.09	 
9.44	 4.76	 5.37	 63.30	 8.37	 409.19	 2.32	 98.17	 409.03	 7.85	 -6.24	 3.15	 6.99	 0.00004	 -1.09	 
9.44	 4.76	 5.37	 63.30	 6.23	 409.20	 3.32	 98.17	 409.04	 7.85	 -6.04	 -3.48	 6.97	 -0.00034	 -1.09	 
9.45	 4.76	 5.37	 63.31	 5.12	 409.22	 4.32	 98.17	 409.05	 7.85	 -0.35	 -6.92	 6.93	 -0.00073	 -1.09	 
9.45	 4.76	 5.37	 63.31	 4.92	 409.23	 5.32	 98.17	 409.07	 7.85	 5.62	 -4.02	 6.91	 -0.00111	 -1.09	 
9.45	 4.78	 5.37	 63.31	 6.69	 409.24	 0.04	 98.17	 409.08	 7.85	 6.44	 2.62	 6.95	 -0.00153	 -1.10	 
9.45	 4.78	 5.38	 63.32	 8.83	 409.26	 1.04	 98.17	 409.09	 7.85	 1.26	 6.96	 7.08	 -0.00194	 -1.10	 
9.46	 4.78	 5.38	 63.33	 7.48	 409.28	 2.04	 98.17	 409.10	 7.85	 -5.18	 4.93	 7.15	 -0.00237	 -1.10	 
9.46	 4.78	 5.38	 63.33	 5.04	 409.30	 3.04	 98.17	 409.12	 7.85	 -6.97	 -1.61	 7.15	 -0.00280	 -1.10	 
9.46	 4.78	 5.38	 63.33	 3.43	 409.31	 4.04	 98.17	 409.13	 7.85	 -2.43	 -6.68	 7.11	 -0.00323	 -1.10	 
9.46	 4.78	 5.38	 63.34	 2.99	 409.32	 5.04	 98.17	 409.14	 7.85	 4.29	 -5.64	 7.09	 -0.00366	 -1.10	 
9.47	 4.80	 5.38	 63.34	 3.38	 409.32	 6.04	 98.17	 409.16	 7.85	 7.06	 0.58	 7.09	 -0.00406	 -1.11	 
9.47	 4.80	 5.38	 63.34	 6.37	 409.33	 0.76	 98.17	 409.17	 7.85	 3.31	 6.39	 7.20	 -0.00447	 -1.11	 
9.47	 4.80	 5.39	 63.35	 5.86	 409.35	 1.76	 98.17	 409.19	 7.85	 -3.59	 6.34	 7.29	 -0.00486	 -1.11	 
9.47	 4.80	 5.39	 63.35	 3.66	 409.36	 2.76	 98.17	 409.20	 7.85	 -7.29	 0.49	 7.31	 -0.00527	 -1.11	 
9.48	 4.80	 5.39	 63.35	 1.87	 409.37	 3.76	 98.17	 409.21	 7.85	 -4.37	 -5.82	 7.28	 -0.00567	 -1.11	 
9.48	 4.80	 5.39	 63.35	 1.20	 409.37	 4.76	 98.17	 409.22	 7.85	 2.51	 -6.80	 7.25	 -0.00603	 -1.11	 
9.48	 4.80	 5.39	 63.36	 1.21	 409.37	 5.76	 98.17	 409.24	 7.85	 7.07	 -1.55	 7.24	 -0.00638	 -1.11	 
9.48	 4.81	 5.39	 63.36	 3.32	 409.38	 0.48	 98.17	 409.25	 7.85	 5.12	 5.20	 7.30	 -0.00671	 -1.12	 
9.49	 4.81	 5.39	 63.36	 3.61	 409.39	 1.48	 98.17	 409.26	 7.85	 -1.61	 7.20	 7.38	 -0.00703	 -1.12	 
9.49	 4.81	 5.39	 63.36	 2.13	 409.40	 2.48	 98.17	 409.27	 7.85	 -6.94	 2.60	 7.41	 -0.00735	 -1.12	 
9.49	 4.81	 5.39	 63.36	 0.58	 409.40	 3.48	 98.17	 409.29	 7.85	 -5.96	 -4.39	 7.40	 -0.00765	 -1.12	 
9.49	 4.81	 5.39	 63.36	 -0.15	 409.40	 4.48	 98.17	 409.30	 7.84	 0.46	 -7.36	 7.37	 -0.00792	 -1.12	 
9.50	 4.81	 5.39	 63.36	 -0.21	 409.40	 5.48	 98.17	 409.31	 7.84	 6.43	 -3.58	 7.36	 -0.00815	 -1.12	 
9.50	 4.81	 5.39	 63.36	 0.58	 409.40	 0.20	 98.17	 409.32	 7.84	 6.49	 3.51	 7.38	 -0.00835	 -1.13	 
9.50	 4.81	 5.40	 63.36	 1.09	 409.40	 1.20	 98.17	 409.33	 7.84	 0.55	 7.40	 7.42	 -0.00853	 -1.13	 
9.50	 4.81	 5.40	 63.36	 0.51	 409.41	 2.20	 98.17	 409.34	 7.84	 -5.93	 4.50	 7.44	 -0.00869	 -1.13	 
9.51	 4.81	 5.40	 63.36	 -0.31	 409.41	 3.20	 98.17	 409.35	 7.84	 -7.00	 -2.54	 7.44	 -0.00883	 -1.13	 
9.51	 4.81	 5.40	 63.36	 -0.78	 409.40	 4.20	 98.17	 409.36	 7.84	 -1.65	 -7.24	 7.43	 -0.00894	 -1.13	 
9.51	 4.81	 5.40	 63.36	 -0.83	 409.40	 5.20	 98.17	 409.37	 7.84	 5.20	 -5.30	 7.42	 -0.00904	 -1.13	 
9.51	 4.81	 5.40	 63.36	 -0.81	 409.40	 6.20	 98.17	 409.38	 7.84	 7.26	 1.52	 7.42	 -0.00908	 -1.13	 
9.52	 4.81	 5.40	 63.36	 -1.03	 409.39	 0.91	 98.17	 409.39	 7.84	 2.65	 6.92	 7.41	 -0.00910	 -1.13	 
9.52	 4.81	 5.40	 63.36	 -1.02	 409.39	 1.91	 98.17	 409.40	 7.84	 -4.39	 5.96	 7.41	 -0.00910	 -1.13	 
9.52	 4.81	 5.40	 63.36	 -0.89	 409.39	 2.91	 98.17	 409.41	 7.84	 -7.39	 -0.48	 7.41	 -0.00907	 -1.13	 
9.52	 4.81	 5.40	 63.36	 -0.76	 409.39	 3.91	 98.17	 409.42	 7.84	 -3.59	 -6.48	 7.41	 -0.00901	 -1.13	 
9.53	 4.81	 5.40	 63.36	 -0.65	 409.38	 4.91	 98.17	 409.43	 7.84	 3.52	 -6.52	 7.41	 -0.00891	 -1.13	 
9.53	 4.81	 5.40	 63.36	 -0.53	 409.38	 5.91	 98.17	 409.44	 7.84	 7.39	 -0.55	 7.41	 -0.00879	 -1.13	 
9.53	 4.81	 5.39	 63.36	 -2.07	 409.38	 0.63	 98.17	 409.44	 7.84	 4.46	 5.86	 7.37	 -0.00865	 -1.13	 
9.53	 4.81	 5.39	 63.35	 -2.10	 409.37	 1.63	 98.17	 409.45	 7.84	 -2.51	 6.87	 7.32	 -0.00847	 -1.13	 
9.54	 4.81	 5.39	 63.35	 -1.09	 409.37	 2.63	 98.17	 409.46	 7.84	 -7.13	 1.55	 7.30	 -0.00826	 -1.13	 
9.54	 4.81	 5.39	 63.35	 -0.11	 409.37	 3.63	 98.17	 409.46	 7.84	 -5.15	 -5.19	 7.31	 -0.00801	 -1.13	 
9.54	 4.81	 5.39	 63.35	 0.39	 409.37	 4.63	 98.17	 409.47	 7.85	 1.60	 -7.15	 7.33	 -0.00774	 -1.13	 
9.54	 4.81	 5.39	 63.35	 0.56	 409.37	 5.63	 98.17	 409.48	 7.85	 6.89	 -2.51	 7.33	 -0.00747	 -1.13	 
9.55	 4.79	 5.39	 63.35	 -1.47	 409.37	 0.35	 98.17	 409.48	 7.85	 5.83	 4.36	 7.28	 -0.00720	 -1.12	 
9.55	 4.79	 5.39	 63.35	 -2.26	 409.36	 1.35	 98.17	 409.49	 7.85	 -0.51	 7.17	 7.19	 -0.00691	 -1.12	 
9.55	 4.79	 5.38	 63.35	 -0.86	 409.36	 2.35	 98.17	 409.50	 7.85	 -6.31	 3.37	 7.15	 -0.00658	 -1.12	 
9.55	 4.79	 5.39	 63.35	 0.88	 409.36	 3.35	 98.17	 409.50	 7.85	 -6.22	 -3.54	 7.16	 -0.00623	 -1.12	 
9.56	 4.79	 5.39	 63.35	 1.87	 409.36	 4.35	 98.17	 409.51	 7.85	 -0.36	 -7.18	 7.19	 -0.00585	 -1.12	 
9.56	 4.79	 5.39	 63.35	 2.13	 409.37	 5.35	 98.17	 409.51	 7.85	 5.86	 -4.19	 7.20	 -0.00549	 -1.12	 
9.56	 4.78	 5.39	 63.35	 0.50	 409.37	 0.06	 98.17	 409.52	 7.85	 6.68	 2.61	 7.17	 -0.00514	 -1.12	 
9.56	 4.78	 5.38	 63.35	 -1.56	 409.37	 1.06	 98.17	 409.52	 7.85	 1.42	 6.91	 7.05	 -0.00477	 -1.12	 
9.57	 4.78	 5.38	 63.35	 -0.36	 409.37	 2.06	 98.17	 409.53	 7.85	 -5.03	 4.83	 6.98	 -0.00438	 -1.12	 
9.57	 4.78	 5.38	 63.35	 1.91	 409.37	 3.06	 98.17	 409.53	 7.85	 -6.77	 -1.70	 6.98	 -0.00396	 -1.12	 
9.57	 4.78	 5.38	 63.36	 3.43	 409.38	 4.06	 98.17	 409.54	 7.85	 -2.19	 -6.66	 7.01	 -0.00357	 -1.12	 
9.57	 4.78	 5.38	 63.36	 3.86	 409.38	 5.06	 98.17	 409.54	 7.85	 4.44	 -5.46	 7.04	 -0.00318	 -1.12	 
9.58	 4.76	 5.38	 63.36	 3.28	 409.39	 6.06	 98.17	 409.55	 7.85	 6.99	 0.76	 7.03	 -0.00280	 -1.10	 
9.58	 4.76	 5.37	 63.36	 0.14	 409.40	 0.78	 98.17	 409.56	 7.85	 3.15	 6.16	 6.92	 -0.00241	 -1.10	 
9.58	 4.76	 5.37	 63.36	 0.68	 409.40	 1.78	 98.17	 409.56	 7.85	 -3.47	 5.87	 6.82	 -0.00202	 -1.10	 
9.58	 4.76	 5.37	 63.36	 2.96	 409.40	 2.78	 98.17	 409.57	 7.85	 -6.80	 0.16	 6.80	 -0.00162	 -1.10	 
9.59	 4.76	 5.37	 63.37	 4.77	 409.41	 3.78	 98.17	 409.57	 7.85	 -3.79	 -5.69	 6.84	 -0.00124	 -1.10	 
9.59	 4.76	 5.37	 63.37	 5.40	 409.42	 4.78	 98.17	 409.58	 7.85	 2.76	 -6.29	 6.87	 -0.00086	 -1.10	 
9.59	 4.76	 5.37	 63.37	 5.37	 409.44	 5.78	 98.17	 409.58	 7.85	 6.79	 -1.08	 6.88	 -0.00048	 -1.10	 
9.59	 4.75	 5.37	 63.38	 2.57	 409.45	 0.49	 98.17	 409.59	 7.85	 4.58	 5.02	 6.79	 -0.00012	 -1.09	 
9.60	 4.75	 5.37	 63.38	 2.28	 409.45	 1.49	 98.17	 409.59	 7.85	 -1.75	 6.46	 6.70	 0.00022	 -1.09	 
9.60	 4.75	 5.36	 63.38	 4.09	 409.46	 2.49	 98.17	 409.60	 7.85	 -6.37	 1.94	 6.66	 0.00057	 -1.09	 
9.60	 4.75	 5.37	 63.38	 5.89	 409.47	 3.49	 98.17	 409.60	 7.85	 -5.06	 -4.37	 6.69	 0.00091	 -1.09	 
9.60	 4.75	 5.37	 63.39	 6.69	 409.49	 4.49	 98.17	 409.61	 7.85	 0.96	 -6.65	 6.72	 0.00122	 -1.09	 
9.61	 4.75	 5.37	 63.39	 6.70	 409.50	 5.49	 98.17	 409.62	 7.85	 6.12	 -2.79	 6.73	 0.00150	 -1.09	 
9.61	 4.74	 5.37	 63.40	 5.16	 409.52	 0.21	 98.17	 409.62	 7.85	 5.65	 3.59	 6.70	 0.00177	 -1.08	 
9.61	 4.74	 5.36	 63.40	 4.35	 409.53	 1.21	 98.17	 409.63	 7.85	 0.04	 6.62	 6.62	 0.00203	 -1.08	 
9.61	 4.74	 5.36	 63.41	 5.36	 409.54	 2.21	 98.17	 409.64	 7.86	 -5.55	 3.55	 6.58	 0.00227	 -1.08	 
9.62	 4.74	 5.36	 63.41	 6.72	 409.55	 3.21	 98.17	 409.64	 7.86	 -5.97	 -2.79	 6.59	 0.00249	 -1.08	 
9.62	 4.74	 5.36	 63.42	 7.45	 409.57	 4.21	 98.17	 409.65	 7.86	 -0.86	 -6.56	 6.62	 0.00269	 -1.08	 
9.62	 4.74	 5.36	 63.42	 7.52	 409.59	 5.21	 98.17	 409.66	 7.86	 5.06	 -4.28	 6.63	 0.00287	 -1.08	 
9.62	 4.74	 5.36	 63.43	 7.08	 409.61	 6.21	 98.17	 409.66	 7.86	 6.34	 1.93	 6.62	 0.00301	 -1.08	 
9.63	 4.74	 5.36	 63.43	 6.48	 409.62	 0.92	 98.17	 409.67	 7.86	 1.80	 6.34	 6.59	 0.00314	 -1.08	 
9.63	 4.74	 5.36	 63.44	 6.74	 409.64	 1.92	 98.17	 409.67	 7.86	 -4.36	 4.92	 6.57	 0.00324	 -1.08	 
9.63	 4.74	 5.36	 63.44	 7.30	 409.66	 2.92	 98.17	 409.68	 7.86	 -6.49	 -1.03	 6.57	 0.00331	 -1.08	 
9.63	 4.74	 5.36	 63.45	 7.64	 409.68	 3.92	 98.17	 409.68	 7.86	 -2.63	 -6.03	 6.58	 0.00336	 -1.08	 
9.64	 4.74	 5.36	 63.45	 7.65	 409.69	 4.92	 98.17	 409.69	 7.86	 3.65	 -5.48	 6.59	 0.00336	 -1.08	 
9.64	 4.74	 5.36	 63.46	 7.50	 409.71	 5.92	 98.17	 409.70	 7.86	 6.59	 0.11	 6.59	 0.00334	 -1.08	 
9.64	 4.74	 5.36	 63.47	 8.01	 409.73	 0.64	 98.17	 409.70	 7.86	 3.47	 5.62	 6.60	 0.00328	 -1.08	 
9.64	 4.74	 5.36	 63.47	 7.94	 409.75	 1.64	 98.17	 409.71	 7.86	 -2.85	 5.97	 6.62	 0.00321	 -1.08	 
9.65	 4.74	 5.36	 63.48	 7.55	 409.77	 2.64	 98.17	 409.72	 7.86	 -6.57	 0.84	 6.62	 0.00310	 -1.08	 
9.65	 4.74	 5.36	 63.48	 7.18	 409.79	 3.64	 98.17	 409.72	 7.86	 -4.26	 -5.06	 6.62	 0.00297	 -1.08	 
9.65	 4.74	 5.36	 63.49	 6.93	 409.80	 4.64	 98.17	 409.73	 7.86	 1.95	 -6.32	 6.61	 0.00281	 -1.08	 
9.65	 4.74	 5.36	 63.49	 6.76	 409.82	 5.64	 98.17	 409.74	 7.86	 6.37	 -1.78	 6.61	 0.00262	 -1.08	 
9.66	 4.75	 5.36	 63.50	 8.20	 409.84	 0.36	 98.17	 409.75	 7.86	 4.94	 4.45	 6.65	 0.00242	 -1.08	 
9.66	 4.75	 5.37	 63.50	 8.57	 409.86	 1.36	 98.17	 409.76	 7.86	 -1.08	 6.62	 6.71	 0.00219	 -1.08	 
9.66	 4.75	 5.37	 63.51	 7.51	 409.88	 2.36	 98.17	 409.76	 7.85	 -6.16	 2.72	 6.73	 0.00193	 -1.08	 
9.66	 4.75	 5.37	 63.52	 6.28	 409.90	 3.36	 98.17	 409.77	 7.85	 -5.63	 -3.67	 6.72	 0.00166	 -1.08	 
9.67	 4.75	 5.37	 63.52	 5.60	 409.91	 4.36	 98.17	 409.78	 7.85	 0.03	 -6.70	 6.70	 0.00137	 -1.08	 
9.67	 4.75	 5.37	 63.52	 5.39	 409.92	 5.36	 98.17	 409.79	 7.85	 5.65	 -3.59	 6.69	 0.00106	 -1.08	 
9.67	 4.76	 5.37	 63.53	 6.90	 409.94	 0.08	 98.17	 409.80	 7.85	 6.08	 2.87	 6.72	 0.00073	 -1.09	 
9.67	 4.76	 5.37	 63.53	 8.38	 409.96	 1.08	 98.17	 409.81	 7.85	 0.87	 6.77	 6.83	 0.00039	 -1.09	 
9.67	 4.76	 5.38	 63.54	 7.18	 409.98	 2.08	 98.17	 409.82	 7.85	 -5.23	 4.47	 6.88	 0.00003	 -1.09	 
9.68	 4.76	 5.38	 63.55	 5.22	 409.99	 3.08	 98.17	 409.83	 7.85	 -6.60	 -1.92	 6.88	 -0.00034	 -1.09	 
9.68	 4.76	 5.37	 63.55	 3.96	 410.00	 4.08	 98.17	 409.84	 7.85	 -1.97	 -6.55	 6.84	 -0.00072	 -1.09	 
9.68	 4.76	 5.37	 63.55	 3.59	 410.01	 5.08	 98.17	 409.85	 7.85	 4.43	 -5.19	 6.82	 -0.00111	 -1.09	 
9.68	 4.78	 5.37	 63.55	 4.18	 410.02	 6.08	 98.17	 409.86	 7.85	 6.77	 0.95	 6.83	 -0.00148	 -1.10	 
9.69	 4.78	 5.38	 63.56	 7.11	 410.03	 0.79	 98.17	 409.87	 7.85	 2.84	 6.34	 6.95	 -0.00187	 -1.10	 
9.69	 4.78	 5.38	 63.56	 6.47	 410.05	 1.80	 98.17	 409.88	 7.85	 -3.80	 5.92	 7.04	 -0.00228	 -1.10	 
9.69	 4.78	 5.38	 63.57	 4.18	 410.06	 2.80	 98.17	 409.89	 7.85	 -7.05	 0.08	 7.05	 -0.00270	 -1.10	 
9.69	 4.78	 5.38	 63.57	 2.37	 410.07	 3.80	 98.17	 409.90	 7.85	 -3.91	 -5.83	 7.02	 -0.00313	 -1.10	 
9.70	 4.78	 5.38	 63.57	 1.70	 410.08	 4.80	 98.17	 409.91	 7.85	 2.78	 -6.42	 6.99	 -0.00356	 -1.10	 
9.70	 4.78	 5.38	 63.57	 1.65	 410.08	 5.80	 98.17	 409.92	 7.85	 6.89	 -1.12	 6.98	 -0.00397	 -1.10	 
9.70	 4.80	 5.39	 63.58	 4.72	 410.09	 0.51	 98.17	 409.93	 7.85	 4.67	 5.31	 7.07	 -0.00436	 -1.12	 
9.70	 4.80	 5.39	 63.58	 5.04	 410.10	 1.51	 98.17	 409.94	 7.85	 -1.96	 6.91	 7.18	 -0.00474	 -1.12	 
9.71	 4.80	 5.39	 63.58	 3.00	 410.11	 2.52	 98.17	 409.95	 7.85	 -6.88	 2.17	 7.22	 -0.00513	 -1.12	 
9.71	 4.80	 5.39	 63.58	 0.97	 410.11	 3.52	 98.17	 409.96	 7.85	 -5.57	 -4.56	 7.20	 -0.00551	 -1.12	 
9.71	 4.80	 5.39	 63.58	 0.05	 410.12	 4.52	 98.17	 409.97	 7.85	 0.80	 -7.12	 7.16	 -0.00589	 -1.12	 
9.71	 4.80	 5.39	 63.58	 -0.02	 410.12	 5.52	 98.17	 409.98	 7.85	 6.41	 -3.16	 7.15	 -0.00624	 -1.12	 
9.72	 4.81	 5.39	 63.58	 1.99	 410.12	 0.23	 98.17	 409.99	 7.85	 6.13	 3.76	 7.19	 -0.00655	 -1.12	 
9.72	 4.81	 5.40	 63.59	 3.19	 410.12	 1.23	 98.17	 410.00	 7.85	 0.13	 7.29	 7.29	 -0.00685	 -1.12	 
9.72	 4.81	 5.40	 63.59	 1.86	 410.13	 2.24	 98.17	 410.01	 7.85	 -6.07	 4.13	 7.35	 -0.00716	 -1.12	 
9.72	 4.81	 5.40	 63.59	 -0.01	 410.13	 3.24	 98.17	 410.02	 7.85	 -6.78	 -2.82	 7.34	 -0.00746	 -1.12	 
9.73	 4.81	 5.40	 63.59	 -1.04	 410.13	 4.24	 98.17	 410.03	 7.85	 -1.31	 -7.19	 7.31	 -0.00775	 -1.12	 
9.73	 4.81	 5.40	 63.59	 -1.20	 410.13	 5.24	 98.17	 410.03	 7.84	 5.33	 -4.97	 7.29	 -0.00799	 -1.12	 
9.73	 4.82	 5.40	 63.59	 -0.39	 410.12	 6.24	 98.17	 410.04	 7.84	 7.06	 1.83	 7.30	 -0.00819	 -1.13	 
9.73	 4.82	 5.40	 63.59	 1.08	 410.13	 0.95	 98.17	 410.05	 7.84	 2.26	 7.01	 7.37	 -0.00838	 -1.13	 
9.74	 4.82	 5.40	 63.59	 0.59	 410.13	 1.95	 98.17	 410.06	 7.84	 -4.68	 5.75	 7.41	 -0.00855	 -1.13	 
9.74	 4.82	 5.40	 63.59	 -0.63	 410.13	 2.95	 98.17	 410.07	 7.84	 -7.38	 -0.79	 7.42	 -0.00871	 -1.13	 
9.74	 4.82	 5.40	 63.59	 -1.46	 410.13	 3.96	 98.17	 410.07	 7.84	 -3.33	 -6.61	 7.40	 -0.00885	 -1.13	 
9.74	 4.82	 5.40	 63.59	 -1.61	 410.12	 4.96	 98.17	 410.08	 7.84	 3.76	 -6.36	 7.38	 -0.00896	 -1.13	 
9.75	 4.82	 5.40	 63.59	 -1.43	 410.12	 5.96	 98.17	 410.09	 7.84	 7.38	 -0.26	 7.38	 -0.00905	 -1.13	 
9.75	 4.82	 5.40	 63.58	 -0.76	 410.12	 0.67	 98.17	 410.10	 7.84	 4.20	 6.09	 7.40	 -0.00911	 -1.13	 
9.75	 4.82	 5.40	 63.58	 -0.75	 410.11	 1.67	 98.17	 410.10	 7.84	 -2.86	 6.85	 7.42	 -0.00916	 -1.13	 
9.75	 4.82	 5.40	 63.58	 -1.12	 410.11	 2.67	 98.17	 410.11	 7.84	 -7.31	 1.31	 7.43	 -0.00919	 -1.13	 
9.76	 4.82	 5.40	 63.58	 -1.41	 410.11	 3.67	 98.17	 410.11	 7.84	 -5.05	 -5.44	 7.42	 -0.00919	 -1.13	 
9.76	 4.82	 5.40	 63.58	 -1.46	 410.10	 4.67	 98.17	 410.12	 7.84	 1.85	 -7.18	 7.42	 -0.00918	 -1.13	 
9.76	 4.82	 5.40	 63.58	 -1.31	 410.10	 5.67	 98.17	 410.13	 7.84	 7.04	 -2.32	 7.41	 -0.00912	 -1.13	 
9.76	 4.82	 5.40	 63.58	 -1.83	 410.10	 0.39	 98.17	 410.13	 7.84	 5.75	 4.65	 7.40	 -0.00906	 -1.13	 
9.77	 4.82	 5.40	 63.58	 -1.99	 410.09	 1.39	 98.17	 410.14	 7.84	 -0.81	 7.33	 7.37	 -0.00897	 -1.13	 
9.77	 4.82	 5.40	 63.58	 -1.57	 410.09	 2.39	 98.17	 410.14	 7.84	 -6.60	 3.26	 7.36	 -0.00885	 -1.13	 
9.77	 4.82	 5.40	 63.58	 -1.05	 410.09	 3.39	 98.17	 410.15	 7.84	 -6.31	 -3.81	 7.37	 -0.00871	 -1.13	 
9.77	 4.82	 5.40	 63.57	 -0.73	 410.08	 4.39	 98.17	 410.15	 7.84	 -0.19	 -7.37	 7.37	 -0.00855	 -1.13	 
9.78	 4.82	 5.40	 63.57	 -0.55	 410.08	 5.39	 98.17	 410.16	 7.84	 6.11	 -4.14	 7.38	 -0.00836	 -1.13	 
